User,The Elder Scrolls V Skyrim,Fallout New Vegas,Left 4 Dead 2,Team Fortress 2,Dota 2,Robocraft,Garry's Mod,Sid Meier's Civilization V,Counter-Strike Global Offensive,Grand Theft Auto V,Portal 2,Half-Life 2,Portal,Borderlands 2,Call of Duty Modern Warfare 2 - Multiplayer,Call of Duty Modern Warfare 2,Counter-Strike Source,Unturned,Alien Swarm,War Thunder,Counter-Strike,PAYDAY 2,Heroes & Generals,Terraria,Warframe
147159299,,,,,3.3,,,,,,,,,,,,,,,,,,,,
183315077,3.6,,,,1.2,,,,1.7,,,,1.0,,,,,,,,,,,,
236727418,,,,,,,,,,,,,,,,,,,,,,,,62.0,
238311629,,,,1.1,6.8,,,,,,,,,,,,,,,,,,,,
189278950,,,,,,,53.0,,,,,,,,,,,,,,,,,,
196931524,,,,,,2.1,,,,,,,,,,,,,,,,,,,
222465255,,,,,1.8,,,,,,,,,,,,,,,,,,,,
149143479,,,,,,,38.0,,,,85.0,,,,,,,,,,,,,,
171795280,,,,,23.0,,,,,,,,,,,,,,,,,,,,
278932462,,,,,87.0,,,,,,,,,,,,,,,,,,,,
105741405,,,,2.8,,,,,,,,,,,,,,,,,,,,,
84414029,,,,0.8,,,,,,,,,,,,,,,,,,,,,
187643062,,,,,,,,,,,,,,,,,,1.4,,,,,,,
151042957,,,,,,,,,,,,,,,,,,,0.3,,,,,,
101902528,,,,0.8,,,,,,,,,,,,,,,,,,,,,
300944123,,,,,111.0,,,,,,,,,,,,,,,,,,,,
261290656,,,,,2.4,,,,,,,,,,,,,,,,,,,,
175187740,,,,,0.5,,,,,,,,,,,,,,,,,,,,
65064340,41.0,15.6,,,,,,,1113.0,,5.4,,1.1,3.6,,,,,,,,,,,
155183068,,,,,2.5,,,,,,,,,,,,,7.6,,,,,,,
27872805,,,,,,,,,,,,,,,,,11.4,,,,1.6,,,,
161234634,,,,,,,,18.9,,,,,,,,,,,,,,,,,
194544287,,,,0.3,,,,,,,,,,,,,,,,,,,,,40.0
41606445,,,,,1.6,,,,,,,,,,,,,,,,2605.0,,,,
119909634,,,,0.6,3.0,,,,11.5,,,,,,,,,34.0,,,,8.2,,,
145137322,,,,,1409.0,,,,,,,,,,,,,,,,,,,,
123052194,,,,,115.0,,,,,,,,,,,,,,,,,,,,
38465050,43.0,,,0.8,0.2,0.7,,,,,23.0,,0.6,,,,,,,,,,,1.5,
100616360,,,,1.7,,,,,,,,,,,,,,,,,,,,,
237244349,,,,,,,,,,,,,,,,,,22.0,,,,,,,
243540632,,,12.0,,,,,,,,,,,,,,,,,,,,,,
156615447,,,2.8,,758.0,,9.4,,278.0,,11.7,,,,,,,,,,,,,,
137222368,,,,0.9,4074.0,,,,,,,,,,,,,,,21.0,,,,,
132313154,,,,,10.0,,,,,,,,,,,,,,,,,,,,
33431754,,,,,,,,,,,,,,,,,0.1,,,,,,,,
88524965,,,,,626.0,,,,,,,,,,,,,,,,,,,,
242059457,,,,,5.5,,,,,,,,,,,,,,,,,,,,
51557405,112.0,,2.4,4.0,0.3,,2.9,51.0,2.9,40.0,28.0,15.2,8.1,2.2,,,,,0.5,,,,,,
164107877,,,,,0.2,,,,,,,,,,,,,,,,,,,,
118554131,110.0,,17.6,,,,,,318.0,,,,,,,,,9.0,,,,,,,
197724494,,,,11.5,,,,,,,,,,,,,,,,,,,,,
253999415,,,,,0.3,,,,,,,,,,,,,,,,,,,,
101138714,,,,0.7,,,,,,,,,,,,,,,,,,,,,
284729488,,,,46.0,,1.3,,,,,,,,,,,,,,,,,,,
155190853,,,,,13.2,,,,,,,,,,,,,,,,,,,,
195289372,,,,,9.2,,,,,,,,,,,,,,,,,,,,
55498890,,,,,,,,,,,,,,,91.0,1.9,,,,,,,,,
252973296,,,,,8.0,,,,,,,,,,,,,,,,,,,,
224853414,,,,,4.7,,,,,,,,,,,,,,,,,,,,
189304702,,,,0.4,30.0,13.4,,,61.0,,,,,,,,,43.0,,,,,,,74.0
276567244,,,,,,,,,,,,,,,,,,26.0,,,,,,,
187737814,,,,,9.0,,,,,,,,,,,,,,,,,,,,
124059151,235.0,1.6,,,,,,,,,,,,,,,,,,,,,,,
305889009,,,,,15.7,,,,,,,,,,,,,,,,,,,,
164629829,,,,,0.2,,,,,,,,,,,,,,,,,,,,
149920224,,,,59.0,939.0,1.1,2.7,,57.0,,3.3,,,,,,,47.0,,,,4.1,2.0,,193.0
198261883,,,,,,,,,435.0,,,,,,,,,,,,,,,,
287193260,,,,,144.0,,,,,,,,,,,,,,,,,,,,
296394954,,,,,2.2,,,,,,,,,,,,,,,,,,,,
205757975,,,,,0.5,,,,,,,,,,,,,,,,,,,,
161659407,,,,,,,,130.0,,,,,,,,,,,,,,,0.6,,
151264009,,,,,0.8,,,,,,,,,,,,,,,,,,,,
131203306,,,,,0.5,,,,,,,,,,,,,,,,,,,,
116637302,,,,0.2,,,,,,,,,,,,,,,,,,,,,
186214948,,,,,,,,,,,,,,,,,,1.1,,,,,,,
100741663,,,,,,,,,,,7.8,18.1,2.6,,,,,,,,,,,,
199985422,,,,,64.0,,,,,,,,,,,,,,,,,,,,
207319088,,,,,0.5,,,,,,,,,,,,,,,,,,,,
46397411,,,,2.8,,,,,,,,,,,,,,,,,,,,,
244445520,,,,13.7,,,19.0,,,,,,,,,,,2.5,,,,,,,
154393235,,,,,107.0,,,,,,,,,,,,,,,,,,,,
147551308,,,,,302.0,,,,,,,,,,,,,,,,,,,,
139494513,,,,,1.0,,,,,,,,,,,,,,,,,,,,
217492717,,,,,0.5,,,,,,,,,,,,,,,,,,,,
192886504,,,,,45.0,,,,,,,,,,,,,,,,,,,,
106579434,,,,,,,,148.0,,,,,,,,,,,,,,,,,
102740003,,,,,45.0,,,,,,,,,,,,,,,,,,,,
111003065,,,,,,,,,950.0,,,,,,0.7,2.3,,,,0.1,,69.0,,,
164454723,,,,4.0,0.2,,,,,,,,,,,,,,,,,,,,
39834113,,,338.0,1012.0,,,,,,,,,,,,,12.3,,,,,,,,
247032504,,,,,49.0,0.5,,,,,,,,,,,,0.5,,,,,,,
49287511,,,,,,,,,,,,,,,,,354.0,,,,,,,,
211020695,,,,,94.0,,,,,,,,,,,,,,,,,,,,
308098481,,,,,8.7,,,,,,,,,,,,,,,,,,,,
185268529,,,,,,,,,,,,,,,,,,132.0,,,,,,,
136092449,,,,,87.0,,,,,,,,,,,,,,,,,,,,
27689253,,,,,,,,,,,,,,,,,,,,,37.0,,,,
93697357,,,,15.4,,,,,,,,,,,,,,,,,,,,,
262076820,,,,,0.9,,,,,,,,,,,,,,,,,,,,
263993336,,,11.3,0.1,,,,,,,,,,,,,,4.3,,,,,,,
212915541,,,,,1605.0,,,,,,,,,,,,,,,,,,,,
247686933,,,,,,,,,,,,,,,,,,15.6,,,,,,,
55367062,140.0,,,,,,,13.7,,,0.2,,,1.1,,,,,,,,,,,
139695479,,,,,,,,789.0,,,,,,,,,,,,,,,,,
129300430,,,,,,,,,,,,,,,,,,,,95.0,,,,,
94239910,8.4,,,,,,,,,,,,,,,,,,,,,,,,
244532668,,,,,0.2,,,,,,,,,,,,,,,,,,,,
158496230,,,,,12.3,,,,,,,,,,,,,,,,,,,,
300974418,,,,,3.0,,,,,,,,,,,,,,,,,,,,
203822193,,,,,332.0,,,,,,,,,,,,,,,,,,,,
224033250,,,,2.8,,,35.0,,464.0,,,,,,,,,,,,,,,,
223985145,,,,,1.1,,,,,,,,,,,,,,,,,,,,
174021956,,,,,1.4,,,,,,,,,,,,,,,,,,,,
199628395,,,,5.1,0.7,,,,211.0,,,,,,,,,,,,,32.0,,,
137079357,,,,,41.0,,,,,,,,,,,,,,,,,,,,
183882260,,,,,1.9,,,,,,,,,,,,,,,,,,,,
194491088,,,,,52.0,,,,,,,,,,,,,,,,,,,,
36915181,,,,,,,,,,,,,,,,,,,,,971.0,,,,
185414347,,,,,53.0,,,,,,,,,,,,,,,,,,,,
89450291,,,,0.1,,,,,,,,,,,,,,,,,,,,,
174055973,,,,,2.8,,,,,,,,,,,,,,,,,,,,
179897426,,,,,3.7,,,,,,,,,,,,,,,,,,,,
134516625,,,2.2,,,,,103.0,9.0,,0.1,,4.4,,,,,,,,,,,,
73672854,,,,,,,,0.3,,,,,,,,,,,,,,,,,
296508653,,,,,2.0,,,,,,,,,,,,,,,,,,,,
157095466,,,,,,,,,632.0,,,,,,,,27.0,,,,1.6,,,,
248356320,,,,,38.0,,,,,,,,,,,,,,,,,,,,
101414179,,,,,5982.0,,,,,,,,,,,,,,,,,,,,
8013465,,,,,,,,,,,,,,,,,,,,,3.9,,,,
148118934,,,,,1.2,,,,,,,,,,,,,,,,,,,,
210019205,,,,14.0,0.4,,,,,,,,,,,,,,,,,,,,
96902425,,,0.6,,,,,,27.0,,,,,,,,,,0.4,,97.0,,,,
130351904,,,4.3,15.1,15.4,,,,,,,,,,,,,,,,,,,,
84863268,,,,,,,,,,,,,3.9,,,,,,,,,,,,
307788609,,,,,14.9,,,,,,,,,,,,,,,,,,,,
108771877,,,,127.0,,,,,,,,,,,,,,,,,,,,,
58312813,,,,,,,,,,,,,,,95.0,12.3,,,,,,,,,
161991221,68.0,,,1.7,0.2,,226.0,,,,,,,,,,0.8,5.7,,,,21.0,,,
59467141,109.0,,,,,,,,33.0,,,,,,17.6,0.3,,,,,,,,,
217680215,,,,,,,59.0,,15.8,,,5.1,,,,,15.0,,,,0.6,,,,
144911326,,,,,1445.0,,,,,,,,,,,,,,,,,,,,
256606025,,,,,,,,,16.2,,,,,,,,,,,,,,39.0,,
81579335,4.4,,,,,,,,,,,,,,,,,,,,,,,,
246626691,,,,,2.2,,,,,,,,,,,,,,,,,,,,
151727207,,,,,156.0,,,,,,,,,,,,,,,,,,,,
110088484,,,,,,,,,,,,,,,,,,,,,3.7,,,,
245540103,,,,,0.3,,,,,,,,,,,,,,,,,,,,
82778779,,,,23.0,18.9,0.3,,,,,57.0,,,,,,,7.7,,,,,,,
142955654,,,,,11.8,,,,,,,,,,,,,,,,,,,,
87725878,,,,0.2,,,,,,,,,,,,,,,,,,,,,
191019302,,,,237.0,,,,,,,,,,,,,,,,,,,,,
242523654,,,,,,,,,26.0,,,,,,,,,0.5,,,,5.4,,,
128292918,,,,,,,,,,,,,,,42.0,,,,,,,,,,
216688763,,,,,,,,,9.0,109.0,,,,,,,,,,,,2.3,,,
47364777,,,0.7,,2.3,,,,,,,,,,,,,,,,,,,,
196446810,,,,,,,,,,,,,,,,,,,,,,,,,1.5
240322275,,,,,12.3,,,,,,,,,,,,,,,,,,,,
165691348,,,,,8.8,,,,,,,,,,,,,,,,,,,,
58530556,391.0,19.0,,,,,,,,,1.5,,,,225.0,24.0,,,,,,,,,
30246419,7.0,,,,,,,18.6,,,,2.8,,,,,,,,,,,0.2,,
152291766,,,,1.1,509.0,,,,,,,,,,,,,,,,,,,,
110478090,,,,0.5,,,,,,,,,,,,,,,,,226.0,,,,
154560653,,,,,41.0,,,,,,,,,,,,,,,,,,,,
46178364,,,,0.3,,,,,,,,0.2,,,,,1406.0,,,,0.3,,,,
188180021,,,,,8.4,,,,,,,,,,,,,,,,,,,,
214905138,,,,,0.3,,,,,,,,,,,,,,,,,,,,
116831920,,,,2.5,,,,,,,,,,,,,,,,,,,,,
154083425,,,,0.9,,,,,,,,,,,,,,,,,,,,,
194812058,,,,2.1,52.0,,,,,,,,,,,,,,,,,,,,
90195299,,,,1.6,,,,,,,,,,,,,,,,,,,,,
229285089,,,,,388.0,,,,,,,,,,,,,,,,,,,,
224677810,,,,,1.7,,,,,,,,,,,,,,,,,,,,
210433327,,,,,0.7,,,,,,,,,,,,,,,,,,,,
80550861,5.3,11.9,,3.1,,,,,379.0,4.3,14.3,,,,,,,,,,,36.0,,,
178574781,,,,,,,3.3,,,,,,,,,,,,,3.1,,530.0,,,
134127685,,,,7.3,3.1,,,,,,,,,,,,,,,,,,,,
218396091,,,,,4.9,,,,,,,,,,,,,,,,,,,,
185080568,,,,,0.5,,,,,,,,,,,,,,,,,,,,
178396764,,,,,670.0,,,,31.0,,,,,,,,,,,,,,,,
47728342,,,,,,,,,,,,,,,,,,,,,163.0,,,,
128135895,,,,11.6,,,,,,,,,,,,,,,,,,,,,
91627755,,,,1.7,,,,,4.7,,,,,,,,,,,,,,,,
165760407,,,,,2.0,,,,,,,,,,,,,,,,,,,,
246688925,,,,,61.0,,,,,,,,,,,,,,,,,,,,
34040508,,,,,,,,,530.0,,,,,,,,18.2,,,,,,,,
209559315,,,,,,,3.4,,,,,,,,,,,,,,,,,56.0,
102327684,,,,1.4,,,,,,,,,,,,,,,,,,,,,
233397077,,,,,,,,,12.7,,,,,,,,,,,,,,,,
236020018,,,,,,,,,110.0,,,,,,,,,,,,,,,,
244269423,,,,,1.2,,,,,,,,,,,,,,,,,,,,
209509599,,,,,1.8,,,,,,,,,,,,,,,,,,,,
169159974,,,,,120.0,,,,,,,,,,,,,,,,,,,,
86866292,,,,,1540.0,,,,,,,,,,,,,,,,,,,,
167167647,,,,,,14.3,112.0,53.0,9.4,,4.0,,,,,,,23.0,,,,5.4,,0.7,2.7
38222088,,,,,,,,,,,,,,,,,11.5,,,,,,,,
205929037,,,,,4.6,,,,,,,,,,,,,,,,,,,,
1129452,,,,,,,,,,,,14.4,1.7,,,,,,,,,,,,
174681719,,,,,0.2,,,,,,,,,,,,,,,,,,,,
110881546,,,,,0.2,,,,,,21.0,,,,,,,,,,,,,,
144977276,,,,,812.0,,,,,,,,,,,,,,,,,,,,
271659144,,,,,22.0,,,,,,,,,,,,,,,,,,,,
88199811,178.0,5.6,,,,,,,,,2.8,,,,,,,,,,,,,,
155420511,38.0,,,846.0,243.0,,,,133.0,,,,,,,,,,,,,,,,
246456527,,,,,,,,,9.1,,,,,,,,,,,,,,,,
113224251,,,,,,,,,30.0,,,,,,,,,0.6,0.3,,,,,,
191803558,,,,,1.2,,,,,,,,,,,,,,,,,,,,
10181060,,,,,,,,,0.2,,1.1,27.0,,,,,0.2,,,,,,,,
105024602,,,,2.5,,,,,,,,,,,,,,,2.7,,,,,,
78671103,,,,18.4,11.5,,,,,,,,,,,,,,,,,,,,
96219642,,,,212.0,,,,,,,,,,,,,,,,,,,,,
34858979,,,,,,,,,,,,,,,,,8.2,,,,,,,,
82438562,,,,,,,,18.7,,,,,0.6,,,,,,,,,,,,
88525821,,,7.5,1.0,0.2,,0.2,,1300.0,,13.6,,3.9,5.4,,,,,,2.9,,,0.1,,
121523105,,,,,,,,0.8,,,,,,,,,,,,,,,,,
127272741,66.0,37.0,3.8,78.0,5.9,5.6,9.1,501.0,649.0,,3.6,4.7,,187.0,,,,4.3,,,,,0.1,510.0,
35701646,222.0,175.0,372.0,914.0,764.0,,,,1.6,,6.6,11.8,,2.4,,,2.5,,,,,,,,
186648598,,,,20.0,,,,,,,,,,,,,,0.3,,,,,,,
169958335,,,,,5.8,,,,,,,,,,,,,,,,,,,,
161240367,,,,,,,385.0,,637.0,94.0,,,,23.0,,,,,,,,21.0,21.0,,
174698259,,,,,,,,,60.0,,,,,,,,,,,,,,,,
181810697,,,,,2.4,,,,,,,,,,,,,,,,,,,,
135865220,2.2,,,4.0,,48.0,,84.0,12.9,,,,,,,,,40.0,,1.9,,,3.3,72.0,6.5
201026570,,,,1.6,,,,,,,,,,,,,,,,,,,,,
163281091,4.4,,,13.4,22.0,,1.7,,,,,,,,,,,0.3,,,,71.0,,,
188988198,,,,1.0,,0.2,,,,,,,,,,,,32.0,,,,,,,
172396268,,,,,10.7,,,,,,,,,,,,,,,,,,,,
137158399,,,,19.2,1957.0,11.1,,,970.0,,,,,,,,,10.5,,,,,,,0.5
129211317,,,,,,,,,,,10.9,,,,,,,,,,,,,,
258754843,,,,,1.1,,,,,,,,,,,,,,,,,,,,
68530075,,,,,,,,,,,,,,,,,,,0.4,,,,,,
89479298,,,,0.4,,,,,,,,,,,,,,,,,,,,,
167680474,,,,,1.1,,,,,,,,,,,,,,,,,,,,
18074031,,,,22.0,,,,,,,,,,,237.0,5.8,3.0,,,,,,,,
196873040,,,,,0.9,,,,16.7,,,,,,,,,,,,,,,,
182334680,,,,,41.0,,,,,,,,,,,,,,,,,,,,
132732817,,,,,,,,,10.3,,,,,,,,,,,,,,,,
225466182,,,,,0.7,,,,,,,,,,,,,,,,,,,,
110999033,,,,,8.0,,,,,,,,,,,,,,,,,,,,
153872830,,,,,47.0,,,,,,,,,,,,,,,,,,,,
144381643,,,,,143.0,,,,,,,,,,,,,,,,,,,,
285167092,,,,,2.9,,,,,,,,,,,,,,,,,,,,
272981192,,,,,2.3,,,,191.0,,,,,,,,,,,,0.8,,,,
190162483,,,,,1.2,,,,,,,,,,,,,,,,,,,,
107567915,,,,,,,,,,,,,,,,,,5.3,,,,,,100.0,0.3
302942360,,,,,,,15.2,,,,,,,,,,,,,,,,,,
289734724,,,,,269.0,,,,,,,,,,,,,,,,,,,,
221670883,,,,,15.6,,,,,,,,,,,,,,,,,,,,
81487543,,,,,,,,216.0,,,,,,,,,,,,,,,,,
121497634,483.0,37.0,164.0,,,,,30.0,,,,,,47.0,,,,16.5,,,,,,,1069.0
183074217,,,,97.0,,,,0.2,,,,,,,,,,,,,,,,,
309216884,,,,,4.0,,,,,,,,,,,,,,,,,,,,
121075133,,,,,843.0,,,,716.0,,,,,,,,,,,,,,,,
202760244,,,,,222.0,,,,,,,,,,,,,,,,,,,,
123727087,,,,,117.0,,,,,,,,,,,,,,,,,,,,
171965445,,,,,,,,,,,,,,,,,,3.3,,,,,,,
124525404,,,,,,,21.0,,,,,,,,,,,,,,,,,,
59005471,219.0,,145.0,1.6,,,,198.0,,,,27.0,,73.0,,,,,,,,,,146.0,
268470708,,,,,1.2,,,,,,,,,,,,,,,,,,,,
124229280,,,,,1.7,,,,,,,,,,,,,,,,,,,,
179390131,,,,0.5,1.6,,,,,,,,,,,,,,,,,,,,3.2
12860805,,,,,,,,,,,,2.0,,,118.0,31.0,14.5,,,,,,,,
239007338,,,,,2.4,,,,,,,,,,,,,,,,,,,,
55136688,,,,,,,47.0,,,,,,,,,,0.2,,,,,,,,
205031950,,,,,0.5,,,,,,,,,,,,,,,,,,,,
2613043,,,,,,,,,,,,,,,,,,,,,0.2,,,,
107902370,,,,,537.0,,,,,,,,,,,,,,,,,,,,
125255679,,,,15.7,,,,,,,,,,,,,,,,,,,,,
248949033,,,,,,,,,,,,,,,,,,3.7,,,,,,,
155092386,,,,,0.8,,,,,,,,,,,,,,,,,,,,
249922888,,,,,564.0,,,,,,,,,,,,,,,,,,,,
159535257,,,26.0,,,,,,,,,,,,,,,,,,,,,,
136752099,,,,,1.2,,,,,,,,,,,,,,,,,,,,
250402599,,,,,90.0,,,,,,,,,,,,,,,,,,,,
205511851,,,,,0.8,,,,,,,,,,,,,,,,,,,,
173046677,,,,7.2,,,,,,,,,,,,,,,,,,,,,
3663009,,,,,,,,,,,,,,,,,0.9,,,,,,,,
239214165,,,,,,,,,,,,,,,,,,3.7,,,,,,,
87740709,,,,57.0,3356.0,,,,71.0,,,,,,,,,,,,39.0,,,,
158333599,,,,,,,,,,,,,3.2,,,,,,,,,,,,
228258798,,,,,2.7,,,,,,,,,,,,,,,,,,,,
164561444,,,,,,,,61.0,,,,,,,,,,,,,,,,,
107256941,,,,,78.0,,,,,,,,,,,,,,,,,,,,
234114335,,,,,,,,,,21.0,,,,,,,,,,,,,,,
167443514,,,,,0.2,,,,,,,,,,,,,,,,,,,,
144813543,,,,,1054.0,,,,,,,,,,,,,,,,,,,,
199642080,,,,,,,18.4,,,,,,,,,,,,,,,,,,
206977463,,,,,1.6,,,,,,,,,,,,,,,,,,,,
154691996,,,,,0.1,,,,,,,,,,,,,,,,,,,,
259798464,278.0,,,,,,,,,,,,,,,,,,,,,,,,
210576042,,,,,,,,,,,23.0,,8.9,,,,,,,,,,,,
105159839,,,,,1829.0,,,,,,,,,,,,,,,,,,,,
253970176,,,,,2.0,,,,,,,,,,,,,,,,,,,,
33995654,,,,,,,,,,,,,,,,,1.8,,,,,,,,
167759366,,,,0.5,,,,,,,,,,,,,,,,,,,,,
292737214,,,,0.3,,,,,,,,,,,,,,,,,,,,,
173859218,,,,7.4,,,,,22.0,,,0.2,,,,,,,,,15.3,,,,
77213306,,,,,488.0,,,,,,,,,,,,,,,,,,,,
212648189,,,,,359.0,,,,,,,,,,,,,,,,,,,,
203103090,,,,,21.0,,,,,,,,,,,,,,,,,,,,
155993090,,,,,3.5,,,,,,,,,,,,,,,,,,,,
116912767,125.0,,26.0,59.0,1.9,,59.0,,47.0,,,,,,40.0,20.0,,0.2,,,,,,,
284555178,,,,,0.3,,,,,,,,,,,,,,,,,,,,
56684410,,,,,,,,,,,,,,,,,,,,,9.9,,,,
224396593,,,,0.6,,5.9,,,,,,,,,,,,,,,,,,,
243532285,,,,,0.4,,,,,,,,,,,,,,,,,,,,
11731710,4.3,,268.0,,1243.0,,,,,,,16.1,10.2,295.0,,,6.5,,30.0,,,1029.0,,,17.8
180321976,,,,,2.4,,,,,,,,,,,,,,,,,,,,
244743801,,,,,0.8,,,,,,,,,,,,,,,,,,,,
149911598,,,,,2.2,,,,,,,,,,,,,,,,,,,,
94142618,,,,,,,,,,,6.7,,2.1,,,,,,,,,,,,
221710011,,,,,,,,,690.0,,,,,,,,,,,,,,,,
861238,,,,,,,,,0.6,,,,,,,,,,,,0.6,,,,
304353788,,,,7.0,,,,,,,,,,,,,,1.6,,,,,,,
184554757,,,8.3,8.3,,,30.0,,,,,,,,,,,42.0,,,,25.0,,,8.0
148424406,,,,,2.1,,,,,,,,,,,,,,,,,,,,
151080401,,,,,,,,,,,,,,,,,,,,,,1.2,,,
156778965,,,,10.2,,,,,,,,,,,,,,,,,,,,,
91250489,,,,4.2,,,,,,,,,,,,,,,,,,,,,
247887213,,,,,,,,,58.0,,,,,,,,,,,,,1.3,,,
122563664,,,,17.7,,,,,,,,,,,,,,,,,,,,,
43700700,,,,3.7,,,,,,,,2.6,2.3,,,,,,,,,,,,
216678161,,,,,,,80.0,,,,,,,,,,,,,,,,,,
65392764,,,,,,,,,,,,,,,,,1.1,,,,,,,,
193743047,,,,,0.4,,,,,,,,,,,,,,,,,,,,
140971088,,,,,6.1,,,,,,,,,,,,,,,,,,,,
196098976,,,,,,,,,162.0,,,,,,,,,,,,,,,,
172485624,,,,,0.5,,,,,,,,,,,,,,,,,,,,
197147371,,,,,2.1,,,,,,,,,,,,,,,,,,,,
53258793,,,2.0,,,,,,,,,,,,,,,,,,1511.0,,,,
242875877,,,,,,,,,,,,,,,,,,0.6,,,,,,,
32710856,,,12.1,70.0,107.0,,,,,,,6.9,,,,,,,,,,,,3.6,
256584820,,,,,68.0,,,,,,,,,,,,,,,,,,,,
49655019,,,,,,,,,,,,,,,,,18.3,,,,,,,,
133404545,34.0,,,,,,,,19.3,,20.0,,,,,,47.0,1.5,,,,,,,
9946133,,,2.5,0.3,4.4,,79.0,,573.0,,12.7,,,,,,1229.0,,,,,19.8,,,
52293096,539.0,,,,,,,,,,,,,,,,,,,,,,,,
96440794,,,,3.5,,,,,,,14.4,,,,,,,,,,,,,,
176448305,,,,,3.9,,,,,,,,,,,,,,,,,,,,
164939568,,,,,4.1,,,,,,,,,,,,,,,,,,,,
222360879,,,,,,,,,2.5,,,,,,,,,,,,,,,,
137949393,,,,3.6,,0.2,,,,,,,,,,,,,,,,,,,
213650130,,,,,52.0,,,,,,,,,,,,,,,,,,,,
55464294,,,,,,,,,,,,,,,,13.9,,,,,,,,,
114112364,,,,,3047.0,,,,,,,,,,,,,,,,,,,,
82512087,,,,93.0,105.0,,,,,,,,,,,,,,0.4,,,,,,
166295260,,,,,0.7,,,,,,,,,,,,,,,,,,,,
102254281,,,,6.7,,,,,,,,,,,,,,,,,,,,,
194237851,,,,,0.3,,,,,,,,,,,,,,,,,,,,
187883872,,,,,2.4,,,,,,,,,,,,,,,,,,,,
143824748,,,,,2.8,,,,,,,,,,,,,,,,,,,,
134549707,,,,,0.1,,,,,,,,,,,,,,,,,,,,
42020116,,,,8.6,,,,,,,,,,,,,,,,,,,,,
212572713,,,,,0.4,,,,,,,,,,,,,,,,,,,,
170570863,,,,,,,,,,,,,,,,,,0.9,,,,,,3.9,
271364180,,,,,2.8,,,,,,,,,,,,,,,,,,,,
129926253,,,,,2292.0,,,,,,,,,,,,,,,,,,,,
80145435,,397.0,,,,,,,,,,,,,,,,,,,,,,,
287880344,,,,0.3,,,,,,,,,,,,,,,,,,,,,
127603833,,,,402.0,1843.0,,,,,,,,,,,,,,,,,,,,
300885999,,,,,1.2,,,,,,,,,,,,,,,,,,,,
160883669,,,,5.8,808.0,17.6,4.8,,234.0,,7.8,,,,,,15.1,,,7.2,48.0,23.0,,12.1,
8865447,,,,,1.3,,,,,,,,,,,,1.0,,,,,,,,
2039434,,,,69.0,,,,,,,,,,,,,,,,,,,,,
55502052,,,,,,,,,,,,,,,0.7,25.0,,,,,,,,,
233730505,,,,,3.0,,,,,,,,,,,,,,,,,,,,
206908028,,,,,,,,,346.0,,,,,,,1.0,,,,,11.2,,,,
198311110,,,,,5.7,,,,,,,,,,,,,,,,,,,,
283079860,,,,,2.1,,,,,,,,,,,,,,,,,,,,
149860301,,,,0.7,,,,,,,,,,,,,,,,,,,,,
130312302,37.0,,,7.4,7.2,,1.9,4.8,107.0,,19.5,,,,,,,,,,,,,,
186697335,,,,,,,,,,,,,,,,,,6.6,,,,,,,
274693664,,,,7.0,,,,,,,,,,,,,,,,,,,,,
217751926,,,,,,,,,710.0,,,,,,,,,,,,,,,,
253205489,,,,4.2,,4.5,,,,,,,,,,,,,,,,,,,
143157943,,,,,2.0,,,,68.0,,,,,,,,,,,,235.0,,,,
178008203,,,,,0.7,,,,,,,,,,,,,,,,,,,,
157692363,,,,,617.0,,,,,,,,,,,,,,,,,,,,
274843696,,,,,56.0,,,,,,,,,,,,,,,,,,,,
179819524,,,,,34.0,,,,,,,,,,,,,,,,,,,,
215458951,,,,,1.2,,,,,,,,,,,,,,,,,,,,
302555311,,,,,127.0,,,,,,,,,,,,,,,,,,,,
61753631,,,,,,,,,,,,,,,1118.0,2.3,,,,,,,,,
42849279,,,,0.2,,,,,,,,,,,,,,,,,,,,,
128784125,,,,0.5,,,,,,,,,,,,,,,,,,,,,
154245235,,,,,0.1,,,,,,,,,,,,,,,,,,,,
124785503,,,,,,,,,,,,,,,1.0,,,,,,,,,,
73319987,,,,,,,,18.5,,,,,,,,,,,,,,,,,
176882096,,,,,0.5,,,,,,,,,,,,,,,,,,,,
191365887,,,,0.3,3.0,,,,,,,,,,,,,,,,,,,,
168057618,,,,,3.1,,,,,,,,,,,,,,,,,,,,
109655092,,,,,31.0,,,,,,,,,,,,,,,,,,,,
159835268,,,,,200.0,,,,,,,,,,,,,,,,,,,,
232678951,,,,,,,,,,,,,,,,,,,,,,,0.2,,
99329811,,,,0.4,,,,,,,,,,,,,,,,,,,,,
172145195,,,,0.6,,,2.2,,91.0,,,,,,,,,,,,,,,,
81196525,,,,,1079.0,,,,,,,,,,,,,,,,,,,,
295504656,,,,,12.8,,,,,,,,,,,,,,,,,,,,
160299889,38.0,,,,,87.0,,49.0,,,10.6,,,44.0,,,,,,,,,,,
225978911,,,,,1.7,,,,,,,,,,,,,,,,,,,,
188233566,,,,,,,,,,,,,,,,,,,,29.0,,,,,
125552489,,,,0.2,,,,,,,,,,,,,,,,,,,,,
212811599,,,,2.2,,,,,,,,,,,,,,,,,,,,,
213241329,,,,,202.0,,,,,,,,,,,,,,,,,,,,
195999024,,,,1.3,,,,,,,,,,,,,,,,,,,,,
96232797,,,,4.3,,,,,,,,,,,,,,,,,,,,,
23333992,,,,,,,,,,,,,,,,,0.2,,,,,,,,
